gbifID,occurrenceID,species,decimalLatitude,decimalLongitude,doy,image_path,file_exists
3859557023,https://www.inaturalist.org/observations/119755071,Bromus rubens,32.89625,-116.6464,162,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_rubens/3859557023.jpg,True
4165723139,https://www.inaturalist.org/observations/174415514,Isocoma menziesii,32.572578,-117.125367,232,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Isocoma_menziesii/4165723139.jpg,True
4430702715,https://www.inaturalist.org/observations/188156669,Artemisia douglasiana,34.204831,-118.165537,319,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_douglasiana/4430702715.jpg,True
4919706024,https://www.inaturalist.org/observations/231694245,Cynosurus echinatus,39.470183,-123.805914,235,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cynosurus_echinatus/4919706024.jpg,True
4506428118,https://www.inaturalist.org/observations/184315765,Cenchrus setaceus,34.038977,-117.101583,291,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cenchrus_setaceus/4506428118.jpg,True
3698394783,https://www.inaturalist.org/observations/107116045,Bromus rubens,32.91048,-117.211212,80,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_rubens/3698394783.jpg,True
3784748141,https://www.inaturalist.org/observations/117514504,Artemisia californica,33.96968,-119.778598,166,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_californica/3784748141.jpg,True
4903766614,https://www.inaturalist.org/observations/214134610,Baccharis pilularis,33.990875,-118.246728,156,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_pilularis/4903766614.jpg,True
4416840407,https://www.inaturalist.org/observations/126856697,Isocoma menziesii,33.654512,-117.886675,227,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Isocoma_menziesii/4416840407.jpg,True
4901191196,https://www.inaturalist.org/observations/218266188,Bromus hordeaceus,37.910062,-121.917643,175,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_hordeaceus/4901191196.jpg,True
5938203003,https://www.inaturalist.org/observations/173450763,Centaurea solstitialis,37.167389,-121.652886,225,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Centaurea_solstitialis/5938203003.jpg,True
5897208021,https://www.inaturalist.org/observations/128886523,Bromus hordeaceus,36.460422,-121.805586,241,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_hordeaceus/5897208021.jpg,True
4424152631,https://www.inaturalist.org/observations/165632232,Daucus pusillus,34.088683,-119.032018,183,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Daucus_pusillus/4424152631.jpg,True
3988444654,https://www.inaturalist.org/observations/143132152,Polypogon monspeliensis,39.1004,-120.924737,357,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Polypogon_monspeliensis/3988444654.jpg,True
4111601492,https://www.inaturalist.org/observations/156757356,Poa bulbosa,34.86092,-119.228058,146,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Poa_bulbosa/4111601492.jpg,True
4096413702,https://www.inaturalist.org/observations/155236969,Poa bulbosa,38.769467,-120.896928,136,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Poa_bulbosa/4096413702.jpg,True
4413550900,https://www.inaturalist.org/observations/167475155,Arundo donax,34.420831,-119.69819,194,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Arundo_donax/4413550900.jpg,True
4111667714,https://www.inaturalist.org/observations/158841834,Matricaria discoidea,40.529778,-122.108497,149,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Matricaria_discoidea/4111667714.jpg,True
4923690317,https://www.inaturalist.org/observations/224548143,Dittrichia graveolens,37.490367,-121.97018,202,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Dittrichia_graveolens/4923690317.jpg,True
4528068286,https://www.inaturalist.org/observations/200592038,Conium maculatum,38.934515,-122.632315,86,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Conium_maculatum/4528068286.jpg,True
3802719714,https://www.inaturalist.org/observations/117927840,Baccharis pilularis,35.359185,-120.832603,170,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_pilularis/3802719714.jpg,True
4413711963,https://www.inaturalist.org/observations/182216439,Arundo donax,34.378448,-119.482315,277,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Arundo_donax/4413711963.jpg,True
3499596609,https://www.inaturalist.org/observations/106813192,Foeniculum vulgare,38.00961,-122.536689,70,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Foeniculum_vulgare/3499596609.jpg,True
5133308469,https://www.inaturalist.org/observations/110784642,Anthriscus caucalis,38.277974,-122.239266,128,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Anthriscus_caucalis/5133308469.jpg,True
3947052946,https://www.inaturalist.org/observations/138203222,Dittrichia graveolens,32.767367,-117.112745,309,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Dittrichia_graveolens/3947052946.jpg,True
4413434393,https://www.inaturalist.org/observations/116375837,Cenchrus setaceus,34.096037,-117.131796,159,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cenchrus_setaceus/4413434393.jpg,True
4138063667,https://www.inaturalist.org/observations/168407115,Artemisia californica,37.915588,-121.947342,199,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_californica/4138063667.jpg,True
3455926247,https://www.inaturalist.org/observations/104280046,Baccharis salicifolia,35.364734,-120.26657,31,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_salicifolia/3455926247.jpg,True
4936232225,https://www.inaturalist.org/observations/167484920,Daucus pusillus,32.858363,-117.040658,194,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Daucus_pusillus/4936232225.jpg,True
4413450713,https://www.inaturalist.org/observations/181416563,Briza maxima,39.30369,-123.800647,272,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_maxima/4413450713.jpg,True
3888830525,https://www.inaturalist.org/observations/126664067,Centaurea solstitialis,39.01988,-122.901167,227,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Centaurea_solstitialis/3888830525.jpg,True
5897663876,https://www.inaturalist.org/observations/134096355,Bromus hordeaceus,36.456904,-121.771775,277,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_hordeaceus/5897663876.jpg,True
3772738512,https://www.inaturalist.org/observations/115452980,Sanicula bipinnatifida,40.293189,-122.286917,124,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Sanicula_bipinnatifida/3772738512.jpg,True
4909015764,https://www.inaturalist.org/observations/229028555,Bromus rubens,33.69858,-118.044892,223,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_rubens/4909015764.jpg,True
4607015759,https://www.inaturalist.org/observations/205671984,Briza minor,38.288647,-122.518036,125,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_minor/4607015759.jpg,True
5932575390,https://www.inaturalist.org/observations/123958444,Bromus hordeaceus,36.460056,-121.806715,208,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_hordeaceus/5932575390.jpg,True
4465372856,https://www.inaturalist.org/observations/160488724,Artemisia douglasiana,38.343014,-122.610336,157,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_douglasiana/4465372856.jpg,True
4954718515,https://www.inaturalist.org/observations/246584786,Dittrichia graveolens,32.763472,-117.216438,309,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Dittrichia_graveolens/4954718515.jpg,True
3705381830,https://www.inaturalist.org/observations/107626828,Sanicula bipinnatifida,32.822395,-116.766708,87,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Sanicula_bipinnatifida/3705381830.jpg,True
4597563032,https://www.inaturalist.org/observations/202854480,Nassella pulchra,34.037182,-118.423322,107,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Nassella_pulchra/4597563032.jpg,True
5133261536,https://www.inaturalist.org/observations/109421781,Hordeum murinum,34.069302,-117.160261,112,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Hordeum_murinum/5133261536.jpg,True
4863587831,https://www.inaturalist.org/observations/166367237,Sanicula crassicaulis,41.791056,-124.057678,180,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Sanicula_crassicaulis/4863587831.jpg,True
4597576206,https://www.inaturalist.org/observations/202938343,Hilaria rigida,32.868362,-116.242138,106,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Hilaria_rigida/4597576206.jpg,True
5133250444,https://www.inaturalist.org/observations/106520862,Conium maculatum,34.194945,-118.168491,70,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Conium_maculatum/5133250444.jpg,True
5076768609,https://www.inaturalist.org/observations/105996590,Arundo donax,37.262922,-121.790638,61,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Arundo_donax/5076768609.jpg,True
3759498948,https://www.inaturalist.org/observations/111384872,Daucus pusillus,32.830819,-117.055476,133,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Daucus_pusillus/3759498948.jpg,True
3772701738,https://www.inaturalist.org/observations/116199644,Briza minor,37.504054,-119.963541,157,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_minor/3772701738.jpg,True
4465588813,https://www.inaturalist.org/observations/155271138,Cirsium vulgare,37.92057,-122.259842,45,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cirsium_vulgare/4465588813.jpg,True
4606509589,https://www.inaturalist.org/observations/107153014,Lomatium dasycarpum,34.53827,-119.699617,80,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Lomatium_dasycarpum/4606509589.jpg,True
4458503489,https://www.inaturalist.org/observations/193106367,Baccharis pilularis,35.260735,-120.891649,363,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_pilularis/4458503489.jpg,True
4116519833,https://www.inaturalist.org/observations/161181712,Baccharis salicifolia,36.071362,-120.95453,161,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_salicifolia/4116519833.jpg,True
4908477677,https://www.inaturalist.org/observations/150107140,Leymus condensatus,34.038322,-118.746662,92,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Leymus_condensatus/4908477677.jpg,True
5230602626,https://www.inaturalist.org/observations/297359109,Achillea millefolium,40.884188,-124.153671,153,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Achillea_millefolium/5230602626.jpg,True
4875485223,https://www.inaturalist.org/observations/220125658,Matricaria discoidea,32.962083,-116.587008,182,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Matricaria_discoidea/4875485223.jpg,True
3747185670,https://www.inaturalist.org/observations/109027174,Matricaria discoidea,32.821913,-116.765075,109,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Matricaria_discoidea/3747185670.jpg,True
4165578452,https://www.inaturalist.org/observations/147471681,Isocoma menziesii,33.551381,-117.662001,57,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Isocoma_menziesii/4165578452.jpg,True
3705472603,https://www.inaturalist.org/observations/107500815,Baccharis salicifolia,36.222733,-118.829208,86,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_salicifolia/3705472603.jpg,True
4945691625,https://www.inaturalist.org/observations/240413865,Centaurea solstitialis,39.008697,-122.814505,277,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Centaurea_solstitialis/4945691625.jpg,True
3961362472,https://www.inaturalist.org/observations/140737891,Achillea millefolium,32.878513,-117.231719,331,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Achillea_millefolium/3961362472.jpg,True
4137744412,https://www.inaturalist.org/observations/118296621,Nassella pulchra,36.569941,-121.665457,172,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Nassella_pulchra/4137744412.jpg,True
4067413536,https://www.inaturalist.org/observations/151729703,Conium maculatum,35.15741,-120.669243,110,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Conium_maculatum/4067413536.jpg,True
3988546885,https://www.inaturalist.org/observations/143502542,Artemisia californica,33.609658,-117.625038,362,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_californica/3988546885.jpg,True
3759147181,https://www.inaturalist.org/observations/109712919,Foeniculum vulgare,34.439171,-119.298387,117,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Foeniculum_vulgare/3759147181.jpg,True
3859568442,https://www.inaturalist.org/observations/121525415,Cynosurus echinatus,32.964005,-116.664368,192,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cynosurus_echinatus/3859568442.jpg,True
4165741295,https://www.inaturalist.org/observations/174421476,Corethrogyne filaginifolia,38.125912,-122.907255,231,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Corethrogyne_filaginifolia/4165741295.jpg,True
3859065345,https://www.inaturalist.org/observations/119016233,Achillea millefolium,37.439089,-122.360247,177,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Achillea_millefolium/3859065345.jpg,True
3773263639,https://www.inaturalist.org/observations/116208552,Briza minor,38.82595,-120.991624,158,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_minor/3773263639.jpg,True
3698249935,https://www.inaturalist.org/observations/107232231,Briza minor,38.048768,-122.883498,81,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_minor/3698249935.jpg,True
4416771520,https://www.inaturalist.org/observations/167407303,Polypogon monspeliensis,34.181061,-118.769867,194,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Polypogon_monspeliensis/4416771520.jpg,True
4901874441,https://www.inaturalist.org/observations/224777813,Briza maxima,40.586887,-122.540855,163,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_maxima/4901874441.jpg,True
4978497864,https://www.inaturalist.org/observations/244864719,Bromus hordeaceus,34.225706,-118.632252,288,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_hordeaceus/4978497864.jpg,True
4600206893,https://www.inaturalist.org/observations/203936830,Baccharis pilularis,38.597078,-121.316,115,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_pilularis/4600206893.jpg,True
4846935900,https://www.inaturalist.org/observations/207072266,Sanicula crassicaulis,33.169338,-117.28283,133,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Sanicula_crassicaulis/4846935900.jpg,True
4935695277,https://www.inaturalist.org/observations/237778520,Artemisia douglasiana,40.086328,-121.154975,264,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_douglasiana/4935695277.jpg,True
4127246975,https://www.inaturalist.org/observations/162510929,Poa bulbosa,37.513535,-119.958343,168,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Poa_bulbosa/4127246975.jpg,True
4852793753,https://www.inaturalist.org/observations/208016233,Arundo donax,32.731555,-116.941795,138,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Arundo_donax/4852793753.jpg,True
4138453937,https://www.inaturalist.org/observations/168213951,Polypogon monspeliensis,37.362231,-118.412054,198,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Polypogon_monspeliensis/4138453937.jpg,True
4978613008,https://www.inaturalist.org/observations/205248554,Matricaria discoidea,36.891405,-119.791236,123,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Matricaria_discoidea/4978613008.jpg,True
4953105173,https://www.inaturalist.org/observations/217750899,Dittrichia graveolens,33.091881,-117.22944,196,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Dittrichia_graveolens/4953105173.jpg,True
4946565575,https://www.inaturalist.org/observations/240559072,Dittrichia graveolens,34.266955,-118.654808,278,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Dittrichia_graveolens/4946565575.jpg,True
4413380516,https://www.inaturalist.org/observations/165061624,Daucus pusillus,32.74773,-116.940103,181,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Daucus_pusillus/4413380516.jpg,True
4453858840,https://www.inaturalist.org/observations/192410212,Corethrogyne filaginifolia,32.749482,-116.752769,357,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Corethrogyne_filaginifolia/4453858840.jpg,True
4138485588,https://www.inaturalist.org/observations/167589781,Corethrogyne filaginifolia,33.635667,-117.844792,194,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Corethrogyne_filaginifolia/4138485588.jpg,True
4417041586,https://www.inaturalist.org/observations/184340781,Hilaria rigida,33.211811,-116.292432,291,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Hilaria_rigida/4417041586.jpg,True
4436470255,https://www.inaturalist.org/observations/189526098,Artemisia californica,37.362378,-121.835364,328,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_californica/4436470255.jpg,True
5938122097,https://www.inaturalist.org/observations/225203425,Baccharis salicifolia,34.242255,-119.26593,204,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_salicifolia/5938122097.jpg,True
4130012931,https://www.inaturalist.org/observations/165517952,Cenchrus setaceus,32.801021,-117.175797,184,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cenchrus_setaceus/4130012931.jpg,True
3889028025,https://www.inaturalist.org/observations/129482922,Centaurea solstitialis,38.812928,-120.750725,244,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Centaurea_solstitialis/3889028025.jpg,True
4872523885,https://www.inaturalist.org/observations/218138459,Polypogon monspeliensis,32.635089,-117.141197,173,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Polypogon_monspeliensis/4872523885.jpg,True
4925998288,https://www.inaturalist.org/observations/228380631,Poa bulbosa,34.241837,-116.936669,219,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Poa_bulbosa/4925998288.jpg,True
3915579431,https://www.inaturalist.org/observations/136068660,Baccharis pilularis,35.641995,-121.205063,292,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_pilularis/3915579431.jpg,True
4600136755,https://www.inaturalist.org/observations/203870072,Arundo donax,32.848303,-117.26768,115,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Arundo_donax/4600136755.jpg,True
4116134777,https://www.inaturalist.org/observations/161031119,Conium maculatum,40.860263,-124.094559,160,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Conium_maculatum/4116134777.jpg,True
4945700951,https://www.inaturalist.org/observations/240391446,Dittrichia graveolens,38.358025,-122.515563,277,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Dittrichia_graveolens/4945700951.jpg,True
4413567909,https://www.inaturalist.org/observations/171311401,Daucus pusillus,37.439442,-119.733963,203,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Daucus_pusillus/4413567909.jpg,True
3888821246,https://www.inaturalist.org/observations/129932052,Corethrogyne filaginifolia,34.002068,-119.848312,247,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Corethrogyne_filaginifolia/3888821246.jpg,True
4935724209,https://www.inaturalist.org/observations/239043537,Artemisia douglasiana,33.777781,-117.762069,250,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_douglasiana/4935724209.jpg,True
4597440731,https://www.inaturalist.org/observations/202027814,Matricaria discoidea,33.030995,-117.245925,99,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Matricaria_discoidea/4597440731.jpg,True
3860001763,https://www.inaturalist.org/observations/124252674,Achillea millefolium,40.521513,-123.938352,210,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Achillea_millefolium/3860001763.jpg,True
4129833413,https://www.inaturalist.org/observations/123958696,Briza minor,36.459687,-121.807033,208,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_minor/4129833413.jpg,True
4062824581,https://www.inaturalist.org/observations/150276885,Hilaria rigida,34.208864,-115.846508,94,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Hilaria_rigida/4062824581.jpg,True
4171824870,https://www.inaturalist.org/observations/175888159,Baccharis pilularis,38.343329,-123.06635,240,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_pilularis/4171824870.jpg,True
4863523307,https://www.inaturalist.org/observations/213910551,Briza minor,35.796448,-120.91818,155,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_minor/4863523307.jpg,True
3743218573,https://www.inaturalist.org/observations/108538866,Cenchrus setaceus,32.829557,-117.056317,103,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cenchrus_setaceus/3743218573.jpg,True
4936918437,https://www.inaturalist.org/observations/188205126,Dittrichia graveolens,32.869512,-117.244858,319,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Dittrichia_graveolens/4936918437.jpg,True
4062880832,https://www.inaturalist.org/observations/150710743,Artemisia californica,36.956394,-122.083237,71,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_californica/4062880832.jpg,True
3465889089,https://www.inaturalist.org/observations/105986609,Baccharis pilularis,37.739152,-122.4401,61,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_pilularis/3465889089.jpg,True
3747305052,https://www.inaturalist.org/observations/109193127,Leymus condensatus,33.590817,-117.521476,110,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Leymus_condensatus/3747305052.jpg,True
3772503810,https://www.inaturalist.org/observations/114512521,Leymus condensatus,32.673837,-117.240692,151,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Leymus_condensatus/3772503810.jpg,True
4062630847,https://www.inaturalist.org/observations/150708574,Cenchrus setaceus,33.592342,-117.511166,99,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cenchrus_setaceus/4062630847.jpg,True
4597445715,https://www.inaturalist.org/observations/201987810,Artemisia californica,36.972337,-122.122672,100,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Artemisia_californica/4597445715.jpg,True
4863378911,https://www.inaturalist.org/observations/214916986,Bromus hordeaceus,37.184722,-121.810833,159,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Bromus_hordeaceus/4863378911.jpg,True
3468946797,https://www.inaturalist.org/observations/106271466,Arundo donax,34.225211,-118.929889,62,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Arundo_donax/3468946797.jpg,True
4908176971,https://www.inaturalist.org/observations/229743728,Dittrichia graveolens,33.017065,-117.0229,226,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Dittrichia_graveolens/4908176971.jpg,True
3903656947,https://www.inaturalist.org/observations/134012051,Cenchrus setaceus,32.794109,-117.037305,276,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cenchrus_setaceus/3903656947.jpg,True
4852753881,https://www.inaturalist.org/observations/211832876,Briza minor,37.740117,-122.440842,149,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Briza_minor/4852753881.jpg,True
3698059624,https://www.inaturalist.org/observations/107161437,Cortaderia selloana,32.976578,-116.95037,80,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Cortaderia_selloana/3698059624.jpg,True
4111990896,https://www.inaturalist.org/observations/160414930,Daucus pusillus,36.495085,-121.172928,156,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Daucus_pusillus/4111990896.jpg,True
4994612138,https://www.inaturalist.org/observations/253845842,Distichlis spicata,36.515966,-121.949223,357,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Distichlis_spicata/4994612138.jpg,True
4080463248,https://www.inaturalist.org/observations/154045549,Poa bulbosa,36.642691,-121.757758,128,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Poa_bulbosa/4080463248.jpg,True
4891637958,https://www.inaturalist.org/observations/221861649,Conium maculatum,34.120113,-118.377273,190,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Conium_maculatum/4891637958.jpg,True
4054834508,https://www.inaturalist.org/observations/146847018,Baccharis salicifolia,34.048261,-117.541612,48,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Baccharis_salicifolia/4054834508.jpg,True
5133358557,https://www.inaturalist.org/observations/166538100,Hordeum murinum,35.361835,-117.97654,137,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Hordeum_murinum/5133358557.jpg,True
3764133170,https://www.inaturalist.org/observations/113104338,Nassella pulchra,38.27391,-121.824637,103,/Users/wenchuzhang/Documents/Graduate/Harvard/CS 109B/Project/Canopy/data/images/Nassella_pulchra/3764133170.jpg,True
