gbifID,occurrenceID,species,decimalLatitude,decimalLongitude,doy,image_path,file_exists,split_iid,lat_sin,lat_cos,lon_sin,lon_cos,doy_sin,doy_cos,label_species
4875253957,https://www.inaturalist.org/observations/201855863,Polypogon monspeliensis,33.427352,-117.6126,195,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Polypogon_monspeliensis/4875253957.jpg,True,train,0.9195110421806814,0.39306417199713994,-0.8861016736837373,-0.4634909102613335,0.20455206612620083,0.9788556850953578,37
5133354712,https://www.inaturalist.org/observations/212154593,Anthriscus caucalis,39.001581,-122.770538,142,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Anthriscus_caucalis/5133354712.jpg,True,train,0.9781590733313883,0.2078577091653799,-0.8408450435411863,-0.5412759118529297,-0.647160667326606,0.7623536388483902,3
4978315650,https://www.inaturalist.org/observations/250468989,Baccharis salicifolia,33.807114,-117.766869,334,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Baccharis_salicifolia/4978315650.jpg,True,train,0.924640634576186,0.3808407762970611,-0.8848505130714975,-0.46587505783966104,0.522132581076825,-0.8528643314021596,8
4130005532,https://www.inaturalist.org/observations/165219028,Matricaria discoidea,33.231282,-116.76114,182,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Matricaria_discoidea/4130005532.jpg,True,train,0.916799343405494,0.3993481738173534,-0.8928914140378299,-0.4502720541378562,-0.01716632975470737,0.9998526477050269,34
4892022405,https://www.inaturalist.org/observations/221075425,Leymus condensatus,34.415012,-119.874108,181,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Leymus_condensatus/4892022405.jpg,True,train,0.9325131708604144,0.3611359663227349,-0.8671219273452003,-0.4980959376637649,-0.034327600513243496,0.9994106342455052,32
4909242828,https://www.inaturalist.org/observations/224322336,Artemisia douglasiana,32.857377,-117.217687,201,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4909242828.jpg,True,train,0.9115092137831841,0.41127965326327737,-0.8892752264381754,-0.45737246489412975,0.30411483232751785,0.9526353808033826,5
4034821574,https://www.inaturalist.org/observations/129759349,Polypogon monspeliensis,37.004028,-122.184677,246,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Polypogon_monspeliensis/4034821574.jpg,True,train,0.9613004420752546,0.2755021961181438,-0.8463356465917163,-0.5326499538235046,0.8826787983255473,0.4699767430273202,37
4851879366,https://www.inaturalist.org/observations/207870710,Lomatium dasycarpum,41.375017,-123.494567,136,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Lomatium_dasycarpum/4851879366.jpg,True,train,0.9920050245675162,0.1261983804682203,-0.8339381550463619,-0.5518579106598637,-0.7221165966101162,0.691771364614222,33
4046285975,https://www.inaturalist.org/observations/149609974,Bromus rubens,32.983263,-117.009144,84,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Bromus_rubens/4046285975.jpg,True,train,0.9133076733827968,0.40727029567610556,-0.8909340591782396,-0.4541326922785728,-0.9917226741361015,-0.12839835514655107,12
3698394783,https://www.inaturalist.org/observations/107116045,Bromus rubens,32.91048,-117.211212,80,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Bromus_rubens/3698394783.jpg,True,train,0.9122700135954476,0.4095893337167875,-0.8893269084533226,-0.45727196491896965,-0.980575394063143,-0.19614254142819687,12
4440788733,https://www.inaturalist.org/observations/159458256,Bromus rubens,32.613642,-116.642272,153,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Bromus_rubens/4440788733.jpg,True,train,0.9079771168504773,0.41901975523344326,-0.8938236433140005,-0.4484186600186106,-0.4925480679538643,0.8702852410301553,12
5108050844,https://www.inaturalist.org/observations/185850161,Arundo donax,36.705075,-120.860413,300,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5108050844.jpg,True,train,0.9583731693844698,0.2855185951982223,-0.8584195186005773,-0.512948272329241,0.9057022630804715,-0.42391439070986064,6
4121073017,https://www.inaturalist.org/observations/162176121,Torilis arvensis,38.681979,-121.072226,167,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Torilis_arvensis/4121073017.jpg,True,train,0.9757793455115369,0.21875710016609,-0.8565173723546765,-0.516118194655682,-0.27123391067291003,0.9625134626077081,43
5108025133,https://www.inaturalist.org/observations/233382176,Leymus condensatus,35.305222,-120.832437,242,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Leymus_condensatus/5108025133.jpg,True,train,0.9432831893347146,0.33198919367733803,-0.8586698752139517,-0.51252906785865,0.848351197812304,0.5294338912181852,32
4973949268,https://www.inaturalist.org/observations/248178318,Artemisia californica,37.623205,-122.463598,319,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_californica/4973949268.jpg,True,train,0.9670299843398928,0.2546625402127032,-0.8437326406870026,-0.5367636640453016,0.7221165966101163,-0.6917713646142218,4
4980458051,https://www.inaturalist.org/observations/241452653,Angelica capitellata,36.54233,-118.710421,274,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Angelica_capitellata/4980458051.jpg,True,train,0.9567357190478907,0.29095835423289645,-0.8770588057824714,-0.4803830255113362,0.9999631612477099,0.008583481082087055,1
4600144550,https://www.inaturalist.org/observations/203848831,Lomatium dasycarpum,39.7818,-121.746297,113,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Lomatium_dasycarpum/4600144550.jpg,True,train,0.9834565885479951,0.1811439715848678,-0.8503862321845738,-0.5261589646779045,-0.9326545075388224,0.36077079921678346,33
4978420157,https://www.inaturalist.org/observations/250306606,Leymus condensatus,34.144867,-118.822403,333,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Leymus_condensatus/4978420157.jpg,True,train,0.9290663070595583,0.3699132291317987,-0.8761182444300407,-0.48209627853450954,0.5366961939916005,-0.8437755598231856,32
4910646734,https://www.inaturalist.org/observations/230925116,Dittrichia graveolens,34.118993,-117.94675,231,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Dittrichia_graveolens/4910646734.jpg,True,train,0.9287318325413699,0.370752185731047,-0.8833835326233993,-0.4686507594038482,0.7338853664321991,0.6792733388972931,23
4980548503,https://www.inaturalist.org/observations/236929942,Bromus hordeaceus,38.269559,-122.284114,260,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Bromus_hordeaceus/4980548503.jpg,True,train,0.9725290757561398,0.232781435705059,-0.8454099568684075,-0.5341179690178542,0.9691780654392536,0.2463612742933148,11
3912046700,https://www.inaturalist.org/observations/134598815,Artemisia californica,32.763201,-117.194032,281,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_californica/3912046700.jpg,True,train,0.9101522656646921,0.4142738868254041,-0.8894639803576654,-0.45700528185820644,0.9937806700284985,-0.11135519690480884,4
4116194295,https://www.inaturalist.org/observations/161156373,Foeniculum vulgare,38.41943,-122.355347,161,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Foeniculum_vulgare/4116194295.jpg,True,train,0.9737335544772214,0.22769050240437338,-0.8447452613053194,-0.5351686122169421,-0.36876293119226017,0.9295234803804003,26
3889027090,https://www.inaturalist.org/observations/129763130,Cirsium vulgare,40.686313,-124.228783,246,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Cirsium_vulgare/3889027090.jpg,True,train,0.9886848252354715,0.15000772096497264,-0.8267981027756971,-0.562498797551166,0.8826787983255473,0.4699767430273202,15
3985736929,https://www.inaturalist.org/observations/140473618,Torilis arvensis,37.059611,-119.687303,173,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Torilis_arvensis/3985736929.jpg,True,train,0.9618331652328301,0.27363655139289267,-0.8687412889569378,-0.4952661636548961,-0.1708297432253442,0.985300562686109,43
3499389608,https://www.inaturalist.org/observations/106537900,Scandix pecten-veneris,37.16793,-121.736092,70,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Scandix_pecten-veneris/3499389608.jpg,True,train,0.9628609199358171,0.2699978682514956,-0.8504799333159963,-0.5260074933181261,-0.9326545075388224,-0.3607707992167833,41
4892116712,https://www.inaturalist.org/observations/155422236,Nassella pulchra,37.160782,-122.330839,137,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Nassella_pulchra/4892116712.jpg,True,train,0.962793522183436,0.27023810545815646,-0.8449740998733732,-0.5348072274597481,-0.7101350157125358,0.7040655221348057,35
4465384756,https://www.inaturalist.org/observations/142114640,Artemisia californica,38.457188,-122.720405,345,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_californica/4465384756.jpg,True,train,0.9740328053671937,0.2264069214236051,-0.8413183304035508,-0.5405399771774348,0.352752086549095,-0.9357168190404935,4
4987412743,https://www.inaturalist.org/observations/241645358,Cortaderia selloana,37.185488,-121.773447,283,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Cortaderia_selloana/4987412743.jpg,True,train,0.9630262180287547,0.26940768992223213,-0.8501368126692369,-0.5265618669677768,0.9893724130196829,-0.14540367380368988,18
4413422200,https://www.inaturalist.org/observations/182068706,Centaurea solstitialis,38.802052,-120.890016,276,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Centaurea_solstitialis/4413422200.jpg,True,train,0.9766876569578095,0.21466536922909626,-0.8581543791450646,-0.5133917233011734,0.999668467514313,-0.025747913654988536,14
3455668968,https://www.inaturalist.org/observations/104675460,Heracleum maximum,38.117839,-122.894447,39,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Heracleum_maximum/3455668968.jpg,True,train,0.9712826260627372,0.23792868744368154,-0.8396725040447838,-0.5430930730097399,-0.620609481827423,-0.7841198065767103,28
4519111106,https://www.inaturalist.org/observations/198137324,Artemisia douglasiana,38.999042,-122.67248,60,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4519111106.jpg,True,train,0.9781406475142341,0.2079444004546283,-0.8417701701850852,-0.5398360682527362,-0.8573146280763325,-0.5147928015098304,5
4424428529,https://www.inaturalist.org/observations/158752071,Daucus pusillus,33.385364,-118.473678,145,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Daucus_pusillus/4424428529.jpg,True,train,0.918933957234762,0.39441143776627546,-0.8790362293057445,-0.47675497644800574,-0.6070575744291004,0.7946578517376252,21
3902354501,https://www.inaturalist.org/observations/128996280,Distichlis spicata,38.513302,-121.614778,241,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Distichlis_spicata/3902354501.jpg,True,train,0.9744744106813116,0.22449860339723826,-0.8515917568765071,-0.5242055700009148,0.8391377545563938,0.5439189543287247,22
4875585751,https://www.inaturalist.org/observations/218243476,Daucus pusillus,38.741772,-121.148106,175,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Daucus_pusillus/4875585751.jpg,True,train,0.9762338029326995,0.2167200083323163,-0.855833097280441,-0.5172520754906328,-0.13690605792347524,0.990584035457797,21
4458503489,https://www.inaturalist.org/observations/193106367,Baccharis pilularis,35.260735,-120.891649,363,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Baccharis_pilularis/4458503489.jpg,True,train,0.9427665097454023,0.33345360712169864,-0.8581397465026347,-0.5134161815451417,0.05147875477034673,-0.9986740898848305,7
3860252283,https://www.inaturalist.org/observations/120085925,Polypogon monspeliensis,35.348598,-120.513311,183,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Polypogon_monspeliensis/3860252283.jpg,True,train,0.9437847753985045,0.3305605810225933,-0.8615112254835509,-0.5077385236180434,0.0,1.0,37
4111792442,https://www.inaturalist.org/observations/153522837,Scandix pecten-veneris,38.790253,-121.249725,124,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Scandix_pecten-veneris/4111792442.jpg,True,train,0.9765991614427109,0.2150676123208557,-0.8549143605959917,-0.5187691548721326,-0.848351197812304,0.5294338912181852,41
5133239913,https://www.inaturalist.org/observations/137517680,Torilis arvensis,37.387228,-122.072136,303,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Torilis_arvensis/5133239913.jpg,True,train,0.9648995075822506,0.2626193828862033,-0.8473802501801848,-0.5309865455965597,0.8826787983255476,-0.4699767430273197,43
4600127009,https://www.inaturalist.org/observations/203984425,Corethrogyne filaginifolia,33.699337,-117.645737,113,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Corethrogyne_filaginifolia/4600127009.jpg,True,train,0.9232013230937751,0.3843166884717643,-0.8858334656492637,-0.46400330940179163,-0.9326545075388224,0.36077079921678346,17
4096991393,https://www.inaturalist.org/observations/156174265,Lomatium dasycarpum,37.967725,-122.628005,142,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Lomatium_dasycarpum/4096991393.jpg,True,train,0.9700225589251302,0.24301488673812205,-0.8421889562926851,-0.5391824940580302,-0.647160667326606,0.7623536388483902,33
4121000433,https://www.inaturalist.org/observations/142892082,Cenchrus setaceus,34.473797,-120.139733,355,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Cenchrus_setaceus/4121000433.jpg,True,train,0.9332522521847986,0.3592217056248147,-0.8648034290813778,-0.502110574524268,0.18771856543719884,-0.9822228566828406,13
4436100670,https://www.inaturalist.org/observations/155076380,Artemisia douglasiana,37.864653,-122.562246,135,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4436100670.jpg,True,train,0.969141941229422,0.24650334226956758,-0.8428072271874193,-0.5382155495715948,-0.7338853664321991,0.6792733388972931,5
3759689343,https://www.inaturalist.org/observations/109882269,Encelia californica,33.077789,-116.986512,119,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Encelia_californica/3759689343.jpg,True,train,0.9146465201189697,0.4042545525213773,-0.8911133734063985,-0.4537807353075585,-0.8906165093267404,0.45475513555610586,24
4054741173,https://www.inaturalist.org/observations/150386799,Hilaria rigida,33.219067,-116.37486,86,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Hilaria_rigida/4054741173.jpg,True,train,0.9166289844258082,0.39973904601691285,-0.8959067691549412,-0.4442421197751909,-0.9955457941960382,-0.0942792217754244,29
3747313025,https://www.inaturalist.org/observations/109271306,Encelia farinosa,33.951838,-117.264033,112,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Encelia_farinosa/3747313025.jpg,True,train,0.926552766875276,0.37616481786016415,-0.8889049714024729,-0.4580916412858553,-0.9387101892619443,0.3447073839879338,25
4535651595,https://www.inaturalist.org/observations/200788671,Geraea canescens,34.198487,-116.212508,87,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Geraea_canescens/4535651595.jpg,True,train,0.9297570425854271,0.3681736570733981,-0.8971619650137651,-0.44170171896047644,-0.9970175264485267,-0.0771754621266464,27
4904187359,https://www.inaturalist.org/observations/225198372,Angelica capitellata,40.35358,-121.226142,204,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Angelica_capitellata/4904187359.jpg,True,train,0.9868759036155268,0.16148049685035476,-0.8551278140737592,-0.5184172273347352,0.3527520865490948,0.9357168190404936,1
5133498952,https://www.inaturalist.org/observations/216362091,Daucus carota,38.343537,-122.672181,167,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Daucus_carota/5133498952.jpg,True,train,0.9731269485017394,0.2302692817109852,-0.8417729873267498,-0.5398316754387423,-0.27123391067291003,0.9625134626077081,20
4129789384,https://www.inaturalist.org/observations/147929272,Briza maxima,36.463855,-121.80309,62,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Briza_maxima/4129789384.jpg,True,train,0.9559351099522481,0.29357803998355103,-0.8498642726697542,-0.5270016300159894,-0.8744809578310397,-0.4850598461951961,9
3858968321,https://www.inaturalist.org/observations/124833980,Centaurea solstitialis,33.005761,-116.917869,214,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Centaurea_solstitialis/3858968321.jpg,True,train,0.9136272326223656,0.4065529237513832,-0.8916563841196617,-0.4527128147718487,0.5074150932938455,0.8617017599480682,14
4120937908,https://www.inaturalist.org/observations/162248353,Hordeum murinum,37.958704,-122.276018,167,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Hordeum_murinum/4120937908.jpg,True,train,0.9699459873165478,0.24332032732290848,-0.8454854202888125,-0.5339985056899038,-0.27123391067291003,0.9625134626077081,30
4413430884,https://www.inaturalist.org/observations/168619937,Cenchrus setaceus,37.833913,-122.263519,200,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Cenchrus_setaceus/4413430884.jpg,True,train,0.968876878257167,0.24754311700923304,-0.8456018912515767,-0.5338140514371615,0.28771676722616696,0.9577155432887803,13
4162231693,https://www.inaturalist.org/observations/172717452,Daucus pusillus,36.605012,-121.744033,222,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Daucus_pusillus/4162231693.jpg,True,train,0.95737004951528,0.28886430774865585,-0.850407022299796,-0.5261253618893451,0.6206094818274227,0.7841198065767104,21
4875152593,https://www.inaturalist.org/observations/219229404,Conium maculatum,37.445696,-121.862176,175,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Conium_maculatum/4875152593.jpg,True,train,0.9654334823220556,0.2606495563232539,-0.849320352941531,-0.5278777681237137,-0.13690605792347524,0.990584035457797,16
4138416551,https://www.inaturalist.org/observations/167815707,Leymus condensatus,34.723252,-120.062681,196,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Leymus_condensatus/4138416551.jpg,True,train,0.9363447989230311,0.35108178182552896,-0.8654778907438243,-0.5009471235905252,0.2213252843824325,0.9752000402445825,32
4413665328,https://www.inaturalist.org/observations/180391972,Daucus carota,41.150069,-122.307538,265,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Daucus_carota/4413665328.jpg,True,train,0.990983522424974,0.13398379858098933,-0.845191524951956,-0.5344635498791168,0.9867305793119814,0.1623661413307638,20
4413450713,https://www.inaturalist.org/observations/181416563,Briza maxima,39.30369,-123.800647,272,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Briza_maxima/4413450713.jpg,True,train,0.9802966258026945,0.19753107461827865,-0.8309781873753489,-0.5563049991743554,0.9990791668951153,0.042904758199554596,9
3773696040,https://www.inaturalist.org/observations/115972976,Distichlis spicata,37.949583,-122.545364,157,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Distichlis_spicata/3773696040.jpg,True,train,0.9698684691106909,0.24362912926184513,-0.8429657739198053,-0.5379671960257276,-0.43167285247378373,0.9020302369860708,22
5006756133,https://www.inaturalist.org/observations/247187936,Distichlis spicata,36.513408,-117.914405,313,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Distichlis_spicata/5006756133.jpg,True,train,0.9564414892146467,0.2919240958003791,-0.8836479577348819,-0.4681519911214437,0.7894179103280197,-0.6138561418226121,22
4431122273,https://www.inaturalist.org/observations/187892988,Conium maculatum,34.131325,-117.793725,181,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Conium_maculatum/4431122273.jpg,True,train,0.9288913434425576,0.3703523620519795,-0.8846320482998724,-0.4662897587560467,-0.034327600513243496,0.9994106342455052,16
4091850758,https://www.inaturalist.org/observations/154620305,Nassella pulchra,35.28785,-120.628727,132,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Nassella_pulchra/4091850758.jpg,True,train,0.943081698600242,0.33256113688355443,-0.8604866952680599,-0.5094729112196772,-0.7678804460366,0.6405931786981752,35
4952648004,https://www.inaturalist.org/observations/211765854,Geraea canescens,33.101188,-115.728847,149,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Geraea_canescens/4952648004.jpg,True,train,0.9149764016922882,0.4035073535218812,-0.9008585705618753,-0.43411269947470393,-0.5511016400746,0.8344381237138473,27
4863621761,https://www.inaturalist.org/observations/161553479,Lomatium dasycarpum,33.598697,-117.3442,163,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Lomatium_dasycarpum/4863621761.jpg,True,train,0.9218455251549222,0.3875575154113847,-0.8882631497144574,-0.45933492884751476,-0.33663728424691025,0.9416343976591259,33
4096481609,https://www.inaturalist.org/observations/152888618,Sanicula crassicaulis,37.202597,-121.884772,117,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Sanicula_crassicaulis/4096481609.jpg,True,train,0.9631869410675672,0.2688325065108437,-0.8491121053164881,-0.5282126774368457,-0.9057022630804714,0.42391439070986076,40
4853091031,https://www.inaturalist.org/observations/210631139,Nassella pulchra,32.632363,-116.868497,147,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Nassella_pulchra/4853091031.jpg,True,train,0.9082507465763977,0.41842631530941776,-0.8920461574534019,-0.4519443029540483,-0.5794210982045637,0.8150283375168114,35
4500813493,https://www.inaturalist.org/observations/184884012,Centaurea solstitialis,34.518495,-119.793428,292,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Centaurea_solstitialis/4500813493.jpg,True,train,0.9338115933020692,0.3577651579103966,-0.8678224520836568,-0.4968744224243276,0.9552106508146317,-0.2959267013472892,14
4949876540,https://www.inaturalist.org/observations/239205395,Briza maxima,39.322591,-123.803892,271,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Briza_maxima/4949876540.jpg,True,train,0.980426737385276,0.19688426199181855,-0.8309466791892872,-0.5563520615080848,0.998195433059714,0.060048958514948375,9
5062696723,https://www.inaturalist.org/observations/202303851,Geraea canescens,32.875125,-114.687242,103,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Geraea_canescens/5062696723.jpg,True,train,0.9117638356674788,0.41071487429715375,-0.9086012010910773,-0.4176647667398481,-0.9805753940631429,0.19614254142819698,27
4039161467,https://www.inaturalist.org/observations/139929380,Distichlis spicata,33.981013,-117.41886,323,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Distichlis_spicata/4039161467.jpg,True,train,0.9269353724346738,0.37522102197157403,-0.8876638534931576,-0.46049200123528544,0.672949024155833,-0.7396888608649667,22
4607586467,https://www.inaturalist.org/observations/204858597,Sanicula arctopoides,38.424542,-123.076133,121,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Sanicula_arctopoides/4607586467.jpg,True,train,0.9737741686283219,0.2275167433667698,-0.837946126927875,-0.5457529554354916,-0.8744809578310397,0.4850598461951962,38
3784836387,https://www.inaturalist.org/observations/117640730,Isocoma menziesii,33.695763,-118.046203,168,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Isocoma_menziesii/3784836387.jpg,True,train,0.9231533700448599,0.38443186050952904,-0.8825687265478315,-0.4701834141265927,-0.2546711202412287,0.9670277247913204,31
4908720235,https://www.inaturalist.org/observations/218900384,Heracleum maximum,36.979053,-121.938163,172,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Heracleum_maximum/4908720235.jpg,True,train,0.9610598962014162,0.27634014531609963,-0.8486195224094517,-0.5290036920339536,-0.18771856543719873,0.9822228566828407,28
4121187651,https://www.inaturalist.org/observations/160380017,Briza maxima,40.042595,-124.075311,157,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Briza_maxima/4121187651.jpg,True,train,0.9850648524512094,0.17218372880524163,-0.8283018395138826,-0.5602821277338038,-0.43167285247378373,0.9020302369860708,9
4438675919,https://www.inaturalist.org/observations/181097341,Angelica capitellata,34.089017,-116.881171,258,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Angelica_capitellata/4438675919.jpg,True,train,0.9283433840120721,0.3717237702394273,-0.8919461641810276,-0.4521416152078366,0.9601498736716018,0.2794856348516095,1
4413366664,https://www.inaturalist.org/observations/167314805,Daucus pusillus,34.266945,-118.648317,193,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Daucus_pusillus/4413366664.jpg,True,train,0.9306341877843021,0.3659508280179897,-0.8775789868831899,-0.479432082552966,0.1708297432253442,0.985300562686109,21
4867704217,https://www.inaturalist.org/observations/216985744,Cenchrus setaceus,34.201895,-118.119086,169,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Cenchrus_setaceus/4867704217.jpg,True,train,0.9298008345491412,0.36806304904421,-0.8819699166425059,-0.4713057034851278,-0.2380332770614856,0.9712569994658314,13
3760145698,https://www.inaturalist.org/observations/110234855,Scandix pecten-veneris,37.927612,-121.976417,122,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Scandix_pecten-veneris/3760145698.jpg,True,train,0.9696813367810503,0.2443728812665498,-0.8482661396118243,-0.5295701619125203,-0.8660254037844386,0.5000000000000001,41
3912329683,https://www.inaturalist.org/observations/135613188,Achillea millefolium,37.504417,-122.500428,282,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Achillea_millefolium/3912329683.jpg,True,train,0.9659657201457628,0.25867011327804745,-0.8433874321563379,-0.537305908473691,0.9917226741361015,-0.12839835514655107,0
4525316948,https://www.inaturalist.org/observations/199769517,Artemisia douglasiana,37.846303,-121.925262,78,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4525316948.jpg,True,train,0.968983848203175,0.24712406180169175,-0.8487386139738544,-0.5288125992728808,-0.9732643737003825,-0.2296877421317954,5
5133350741,https://www.inaturalist.org/observations/213500644,Anthriscus caucalis,33.752163,-117.575395,154,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Anthriscus_caucalis/5133350741.jpg,True,train,0.9239084236034316,0.3826136756502856,-0.8864024545538234,-0.462915422686431,-0.47753588643748823,0.8786122450571483,3
3881431293,https://www.inaturalist.org/observations/128884265,Daucus carota,37.547823,-122.507084,241,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Daucus_carota/3881431293.jpg,True,train,0.9663565365895419,0.2572062289110927,-0.843325008113732,-0.5374038804195349,0.8391377545563938,0.5439189543287247,20
4851807419,https://www.inaturalist.org/observations/209189137,Briza minor,36.98775,-121.913339,144,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Briza_minor/4851807419.jpg,True,train,0.9611437439648804,0.2760483715531979,-0.8488486391749491,-0.5286359690475451,-0.6206094818274227,0.7841198065767104,10
4039196714,https://www.inaturalist.org/observations/139778442,Encelia farinosa,34.718383,-115.67665,318,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Encelia_farinosa/4039196714.jpg,True,train,0.936285115482766,0.35124091806824476,-0.901253677476157,-0.43329182872020927,0.7338853664321991,-0.6792733388972931,25
3743205511,https://www.inaturalist.org/observations/108351407,Sanicula crassicaulis,39.336264,-121.257196,100,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Sanicula_crassicaulis/3743205511.jpg,True,train,0.9805205941890912,0.19641630373029487,-0.8548467091774395,-0.5188806257787066,-0.9893724130196829,0.14540367380369,40
4908451159,https://www.inaturalist.org/observations/227218932,Distichlis spicata,39.274106,-123.791063,210,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Distichlis_spicata/4908451159.jpg,True,train,0.980092117453393,0.19854329831481216,-0.8310712301971077,-0.5561659917135046,0.44709379298511387,0.8944870822287956,22
4405086041,https://www.inaturalist.org/observations/179777442,Artemisia douglasiana,40.475651,-121.551456,259,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4405086041.jpg,True,train,0.9875550238808438,0.1572738846970657,-0.8521705768273992,-0.5232640901014112,0.9648061359537646,0.26296220265651465,5
