gbifID,occurrenceID,species,decimalLatitude,decimalLongitude,doy,label_species,image_path
4006629442,https://www.inaturalist.org/observations/111600129,Artemisia douglasiana,37.964572,-122.623172,135,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4006629442.jpg
4171275720,https://www.inaturalist.org/observations/175131906,Artemisia douglasiana,37.30483,-121.761567,236,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4171275720.jpg
3988788418,https://www.inaturalist.org/observations/110764829,Artemisia douglasiana,34.154002,-118.971909,128,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3988788418.jpg
3963395485,https://www.inaturalist.org/observations/128518907,Artemisia douglasiana,37.435286,-122.3427,239,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3963395485.jpg
4465355626,https://www.inaturalist.org/observations/126903039,Artemisia douglasiana,39.028825,-120.170475,225,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4465355626.jpg
4438924358,https://www.inaturalist.org/observations/189917657,Artemisia douglasiana,36.760175,-121.503022,333,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4438924358.jpg
3743245451,https://www.inaturalist.org/observations/107598412,Artemisia douglasiana,34.423538,-119.819069,87,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3743245451.jpg
4901628661,https://www.inaturalist.org/observations/222772646,Artemisia douglasiana,38.225597,-122.910453,194,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4901628661.jpg
4921919502,https://www.inaturalist.org/observations/233645421,Artemisia douglasiana,38.021744,-120.324714,243,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4921919502.jpg
4909242828,https://www.inaturalist.org/observations/224322336,Artemisia douglasiana,32.857377,-117.217687,201,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4909242828.jpg
4936585448,https://www.inaturalist.org/observations/205600422,Artemisia douglasiana,37.569863,-122.464781,125,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4936585448.jpg
4430702715,https://www.inaturalist.org/observations/188156669,Artemisia douglasiana,34.204831,-118.165537,319,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4430702715.jpg
5282080197,https://www.inaturalist.org/observations/138619123,Artemisia douglasiana,37.315813,-122.197738,312,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/5282080197.jpg
4102893200,https://www.inaturalist.org/observations/158495673,Artemisia douglasiana,34.085425,-118.569603,146,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4102893200.jpg
3698053642,https://www.inaturalist.org/observations/107153417,Artemisia douglasiana,37.755722,-121.9647,80,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3698053642.jpg
4465639913,https://www.inaturalist.org/observations/168355968,Artemisia douglasiana,38.71206,-123.429538,199,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4465639913.jpg
4919520239,https://www.inaturalist.org/observations/231689723,Artemisia douglasiana,34.19768,-118.2191,235,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4919520239.jpg
4130089156,https://www.inaturalist.org/observations/165674733,Artemisia douglasiana,34.221344,-117.665264,183,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4130089156.jpg
5139927087,https://www.inaturalist.org/observations/217216004,Artemisia douglasiana,34.006846,-120.051697,144,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/5139927087.jpg
3902295343,https://www.inaturalist.org/observations/123174364,Artemisia douglasiana,36.125758,-118.611258,203,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3902295343.jpg
3961101085,https://www.inaturalist.org/observations/140335134,Artemisia douglasiana,33.648188,-117.44552,328,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3961101085.jpg
4512404212,https://www.inaturalist.org/observations/196870579,Artemisia douglasiana,37.3172,-122.061485,46,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4512404212.jpg
4162459989,https://www.inaturalist.org/observations/173148713,Artemisia douglasiana,38.934724,-120.056317,205,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4162459989.jpg
4465643660,https://www.inaturalist.org/observations/127287043,Artemisia douglasiana,36.460249,-121.814826,231,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4465643660.jpg
4901246321,https://www.inaturalist.org/observations/224955437,Artemisia douglasiana,37.323743,-121.668954,200,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4901246321.jpg
4516465210,https://www.inaturalist.org/observations/197143039,Artemisia douglasiana,35.309265,-120.654611,47,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4516465210.jpg
4910915874,https://www.inaturalist.org/observations/230041324,Artemisia douglasiana,36.522142,-121.952378,217,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4910915874.jpg
4062542677,https://www.inaturalist.org/observations/150587184,Artemisia douglasiana,36.508522,-121.765042,98,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4062542677.jpg
3759930269,https://www.inaturalist.org/observations/111736820,Artemisia douglasiana,33.995722,-118.01184,135,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3759930269.jpg
4978566768,https://www.inaturalist.org/observations/250503008,Artemisia douglasiana,37.827453,-122.183953,332,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4978566768.jpg
3468904754,https://www.inaturalist.org/observations/106363727,Artemisia douglasiana,38.037359,-122.622505,67,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3468904754.jpg
4952514563,https://www.inaturalist.org/observations/243677143,Artemisia douglasiana,35.27423,-120.884125,293,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4952514563.jpg
6147655326,https://www.inaturalist.org/observations/171477844,Artemisia douglasiana,39.569874,-120.27108,216,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/6147655326.jpg
5076739736,https://www.inaturalist.org/observations/135176372,Artemisia douglasiana,34.426658,-119.80873,244,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/5076739736.jpg
3966591991,https://www.inaturalist.org/observations/141731671,Artemisia douglasiana,38.491992,-122.026344,341,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3966591991.jpg
4952513898,https://www.inaturalist.org/observations/241375728,Artemisia douglasiana,40.560047,-122.340347,282,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4952513898.jpg
4465756575,https://www.inaturalist.org/observations/107265178,Artemisia douglasiana,33.969365,-118.429106,82,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4465756575.jpg
4133763852,https://www.inaturalist.org/observations/166626990,Artemisia douglasiana,37.918562,-119.819717,187,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4133763852.jpg
4946507154,https://www.inaturalist.org/observations/240338105,Artemisia douglasiana,36.986825,-119.714438,277,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4946507154.jpg
4945905023,https://www.inaturalist.org/observations/240395935,Artemisia douglasiana,38.177387,-120.013503,277,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4945905023.jpg
3499607989,https://www.inaturalist.org/observations/106956250,Artemisia douglasiana,39.724913,-121.952178,77,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3499607989.jpg
4465704448,https://www.inaturalist.org/observations/192959980,Artemisia douglasiana,34.276895,-118.699105,363,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4465704448.jpg
4075558930,https://www.inaturalist.org/observations/150886541,Artemisia douglasiana,33.769714,-118.330772,101,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4075558930.jpg
4519111106,https://www.inaturalist.org/observations/198137324,Artemisia douglasiana,38.999042,-122.67248,60,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4519111106.jpg
3456776620,https://www.inaturalist.org/observations/104234124,Artemisia douglasiana,38.604983,-121.566125,32,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3456776620.jpg
3858605819,https://www.inaturalist.org/observations/120736833,Artemisia douglasiana,33.775148,-117.858328,187,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3858605819.jpg
3468844691,https://www.inaturalist.org/observations/106188080,Artemisia douglasiana,37.405086,-122.136999,65,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3468844691.jpg
4046751758,https://www.inaturalist.org/observations/149413340,Artemisia douglasiana,34.147288,-118.165512,82,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4046751758.jpg
4465372856,https://www.inaturalist.org/observations/160488724,Artemisia douglasiana,38.343014,-122.610336,157,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4465372856.jpg
3947060031,https://www.inaturalist.org/observations/138453153,Artemisia douglasiana,32.778672,-117.068611,311,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3947060031.jpg
4028642448,https://www.inaturalist.org/observations/109581872,Artemisia douglasiana,39.108228,-121.34394,115,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4028642448.jpg
4034861783,https://www.inaturalist.org/observations/148564409,Artemisia douglasiana,38.003958,-122.288278,71,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4034861783.jpg
4465379147,https://www.inaturalist.org/observations/180651394,Artemisia douglasiana,36.854825,-119.835938,259,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4465379147.jpg
3759137940,https://www.inaturalist.org/observations/109499877,Artemisia douglasiana,36.820412,-121.732972,115,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/3759137940.jpg
4028614116,https://www.inaturalist.org/observations/147490686,Artemisia douglasiana,32.736467,-117.12583,57,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4028614116.jpg
4953090403,https://www.inaturalist.org/observations/245866159,Artemisia douglasiana,36.995142,-122.010957,305,5,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Artemisia_douglasiana/4953090403.jpg
3747398326,https://www.inaturalist.org/observations/109317464,Arundo donax,36.204218,-121.148164,113,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3747398326.jpg
5108050844,https://www.inaturalist.org/observations/185850161,Arundo donax,36.705075,-120.860413,300,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5108050844.jpg
3947289565,https://www.inaturalist.org/observations/139772230,Arundo donax,33.969732,-117.432647,323,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3947289565.jpg
3468946797,https://www.inaturalist.org/observations/106271466,Arundo donax,34.225211,-118.929889,62,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3468946797.jpg
5108016555,https://www.inaturalist.org/observations/108841564,Arundo donax,36.205746,-121.153625,107,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5108016555.jpg
4950544663,https://www.inaturalist.org/observations/211364546,Arundo donax,33.712519,-118.291993,148,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4950544663.jpg
4080963172,https://www.inaturalist.org/observations/153973895,Arundo donax,33.795152,-117.821278,128,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4080963172.jpg
4138741845,https://www.inaturalist.org/observations/169730047,Arundo donax,32.84755,-117.277367,196,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4138741845.jpg
4936684001,https://www.inaturalist.org/observations/238629815,Arundo donax,37.27902,-121.804892,265,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4936684001.jpg
5932516772,https://www.inaturalist.org/observations/132708343,Arundo donax,34.373421,-118.513189,265,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5932516772.jpg
5932404627,https://www.inaturalist.org/observations/196298196,Arundo donax,37.428702,-122.251811,40,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5932404627.jpg
4852087766,https://www.inaturalist.org/observations/212130809,Arundo donax,32.846844,-117.271486,149,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4852087766.jpg
4413589913,https://www.inaturalist.org/observations/180489993,Arundo donax,32.96147,-117.255608,267,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4413589913.jpg
4973875669,https://www.inaturalist.org/observations/244751225,Arundo donax,33.971405,-117.428714,299,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4973875669.jpg
5062557675,https://www.inaturalist.org/observations/114383696,Arundo donax,32.755947,-117.012859,151,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062557675.jpg
3915353824,https://www.inaturalist.org/observations/135616533,Arundo donax,34.28089,-119.308629,288,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3915353824.jpg
5932691749,https://www.inaturalist.org/observations/237871850,Arundo donax,37.174501,-121.845492,264,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5932691749.jpg
5062576208,https://www.inaturalist.org/observations/147974324,Arundo donax,32.848758,-117.266678,61,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062576208.jpg
4926388503,https://www.inaturalist.org/observations/109296029,Arundo donax,38.589537,-121.457253,112,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4926388503.jpg
3923347411,https://www.inaturalist.org/observations/137307185,Arundo donax,33.903545,-116.888768,302,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3923347411.jpg
3947459735,https://www.inaturalist.org/observations/139907853,Arundo donax,34.897453,-114.768478,283,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3947459735.jpg
4993927453,https://www.inaturalist.org/observations/252415390,Arundo donax,32.854736,-116.939041,350,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4993927453.jpg
4946165512,https://www.inaturalist.org/observations/240332548,Arundo donax,38.583335,-121.431705,277,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4946165512.jpg
4600136755,https://www.inaturalist.org/observations/203870072,Arundo donax,32.848303,-117.26768,115,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4600136755.jpg
4414013802,https://www.inaturalist.org/observations/182961878,Arundo donax,34.272584,-118.322064,282,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4414013802.jpg
4919700128,https://www.inaturalist.org/observations/231426281,Arundo donax,37.652347,-120.954497,234,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4919700128.jpg
5291772465,https://www.inaturalist.org/observations/202313159,Arundo donax,33.871519,-117.669344,84,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5291772465.jpg
5932399503,https://www.inaturalist.org/observations/191027058,Arundo donax,37.328073,-121.86716,344,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5932399503.jpg
4413550900,https://www.inaturalist.org/observations/167475155,Arundo donax,34.420831,-119.69819,194,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4413550900.jpg
3455925786,https://www.inaturalist.org/observations/104150356,Arundo donax,33.417924,-117.617345,31,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3455925786.jpg
4145563620,https://www.inaturalist.org/observations/167359593,Arundo donax,34.047847,-119.552942,166,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4145563620.jpg
4952260701,https://www.inaturalist.org/observations/246029140,Arundo donax,32.554363,-117.066078,306,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4952260701.jpg
5062790323,https://www.inaturalist.org/observations/220097257,Arundo donax,33.17605,-117.270575,182,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062790323.jpg
5062798799,https://www.inaturalist.org/observations/243127736,Arundo donax,32.739454,-117.093074,291,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062798799.jpg
3947405961,https://www.inaturalist.org/observations/137298226,Arundo donax,34.425335,-119.259993,302,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3947405961.jpg
5062715190,https://www.inaturalist.org/observations/219146815,Arundo donax,32.636064,-116.884511,177,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062715190.jpg
5062707993,https://www.inaturalist.org/observations/213916055,Arundo donax,32.607432,-116.694646,155,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062707993.jpg
4440701175,https://www.inaturalist.org/observations/190700318,Arundo donax,37.2789,-121.80503,341,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4440701175.jpg
3947488714,https://www.inaturalist.org/observations/139076670,Arundo donax,37.429753,-121.928289,316,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3947488714.jpg
3860180562,https://www.inaturalist.org/observations/121630384,Arundo donax,32.743263,-116.810463,193,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3860180562.jpg
5230542528,https://www.inaturalist.org/observations/247656266,Arundo donax,34.307826,-118.408868,316,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5230542528.jpg
5062574291,https://www.inaturalist.org/observations/150268837,Arundo donax,32.720917,-117.14151,94,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062574291.jpg
5936095665,https://www.inaturalist.org/observations/188072314,Arundo donax,37.928731,-122.393316,318,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5936095665.jpg
4852793753,https://www.inaturalist.org/observations/208016233,Arundo donax,32.731555,-116.941795,138,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4852793753.jpg
3947479663,https://www.inaturalist.org/observations/139834332,Arundo donax,33.04273,-117.27174,323,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3947479663.jpg
4868019711,https://www.inaturalist.org/observations/215855378,Arundo donax,34.206183,-118.127089,139,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4868019711.jpg
5108038988,https://www.inaturalist.org/observations/213864905,Arundo donax,36.602678,-121.854508,148,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5108038988.jpg
3698197595,https://www.inaturalist.org/observations/106999152,Arundo donax,32.800493,-116.748528,78,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3698197595.jpg
4950384390,https://www.inaturalist.org/observations/242372446,Arundo donax,32.828956,-116.495611,287,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4950384390.jpg
4516563947,https://www.inaturalist.org/observations/197164454,Arundo donax,32.719658,-117.256928,49,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4516563947.jpg
4952985580,https://www.inaturalist.org/observations/246196391,Arundo donax,33.991142,-118.24633,307,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4952985580.jpg
5062652334,https://www.inaturalist.org/observations/154058515,Arundo donax,32.772595,-116.809363,128,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062652334.jpg
5238275385,https://www.inaturalist.org/observations/220454063,Arundo donax,33.002511,-116.794937,183,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5238275385.jpg
3772731700,https://www.inaturalist.org/observations/116296911,Arundo donax,34.27526,-119.282847,159,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3772731700.jpg
4901627968,https://www.inaturalist.org/observations/222896079,Arundo donax,33.768433,-117.715385,195,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4901627968.jpg
4440654388,https://www.inaturalist.org/observations/189443394,Arundo donax,38.723775,-122.288432,290,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4440654388.jpg
4599753321,https://www.inaturalist.org/observations/197183835,Arundo donax,37.356222,-120.959308,50,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4599753321.jpg
3858779554,https://www.inaturalist.org/observations/124016647,Arundo donax,38.529652,-121.94352,183,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3858779554.jpg
4014990039,https://www.inaturalist.org/observations/145981959,Arundo donax,33.854775,-117.800545,36,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4014990039.jpg
5291951249,https://www.inaturalist.org/observations/109249628,Arundo donax,34.430454,-119.090225,112,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5291951249.jpg
4936660073,https://www.inaturalist.org/observations/238530665,Arundo donax,32.821172,-117.062922,268,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4936660073.jpg
4952848145,https://www.inaturalist.org/observations/245005673,Arundo donax,34.42411,-118.410241,300,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4952848145.jpg
4512435012,https://www.inaturalist.org/observations/196817594,Arundo donax,33.878271,-117.744125,45,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4512435012.jpg
5935238406,https://www.inaturalist.org/observations/140685749,Arundo donax,37.964487,-122.352481,331,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5935238406.jpg
4512151581,https://www.inaturalist.org/observations/142725669,Arundo donax,36.198974,-121.717974,353,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4512151581.jpg
4978430010,https://www.inaturalist.org/observations/250160519,Arundo donax,32.644637,-116.975719,332,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4978430010.jpg
3772432791,https://www.inaturalist.org/observations/113858098,Arundo donax,35.288697,-120.658538,149,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3772432791.jpg
4901675183,https://www.inaturalist.org/observations/224769063,Arundo donax,37.309456,-121.908081,203,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4901675183.jpg
5062988933,https://www.inaturalist.org/observations/258515080,Arundo donax,37.898125,-122.642525,301,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062988933.jpg
5932228597,https://www.inaturalist.org/observations/191704622,Arundo donax,37.893777,-122.061578,351,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5932228597.jpg
4946204129,https://www.inaturalist.org/observations/242009577,Arundo donax,32.557212,-117.063558,285,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4946204129.jpg
4954750316,https://www.inaturalist.org/observations/247023773,Arundo donax,32.733228,-116.940737,312,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4954750316.jpg
3925186912,https://www.inaturalist.org/observations/137703298,Arundo donax,36.602703,-121.854483,304,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3925186912.jpg
5237723342,https://www.inaturalist.org/observations/149020516,Arundo donax,34.043506,-117.352519,77,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5237723342.jpg
4974129700,https://www.inaturalist.org/observations/248591571,Arundo donax,32.712138,-117.228325,320,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4974129700.jpg
5935893182,https://www.inaturalist.org/observations/148281230,Arundo donax,37.768737,-122.161595,67,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5935893182.jpg
5062519167,https://www.inaturalist.org/observations/142640342,Arundo donax,32.883755,-117.252388,352,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5062519167.jpg
4950143235,https://www.inaturalist.org/observations/242372287,Arundo donax,32.828969,-116.495761,287,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4950143235.jpg
3903638063,https://www.inaturalist.org/observations/134316943,Arundo donax,37.967281,-122.335459,279,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3903638063.jpg
3947194872,https://www.inaturalist.org/observations/136360183,Arundo donax,34.169053,-118.474503,294,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/3947194872.jpg
5282221962,https://www.inaturalist.org/observations/136760700,Arundo donax,32.672703,-117.024497,297,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5282221962.jpg
4029168824,https://www.inaturalist.org/observations/147858448,Arundo donax,32.84832,-117.267638,61,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4029168824.jpg
4413625278,https://www.inaturalist.org/observations/179579871,Arundo donax,37.478795,-122.449495,261,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/4413625278.jpg
5076768609,https://www.inaturalist.org/observations/105996590,Arundo donax,37.262922,-121.790638,61,6,/Users/nehasajja/Documents/DS26_Final/plant-geopriors/data/images/Arundo_donax/5076768609.jpg
